Raster,Red,Green,Blue,NIR,FC,ch1,CH,wc,WC,geom,GEOM,NDVI,EVI,SAVI,AVI,BAI,BCC,BITM,BIXS,BNDVI,CIG,CVI,DSWI4,DVI,EVI2,ExG,ExGR,ExR,FCVI,GARI,GBNDVI,GCC,GEMI,GLI,GNDVI,GOSAVI,GRNDVI,GRVI,IKAW,IPVI,MCARI1,MCARI2,MGRVI,MRBVI,MSAVI,MSR,MTVI1,MTVI2,NDDI,NDGlaI,NDSII,NDTI,NDYI,NIRv,NLI,NormG,NormNIR,NormR,OSAVI,PISI,RCC,RDVI,RGBVI,RGRI,RI4XS,SI,SR,TDVI,TGI,TVI,TriVI,VARI,VrNIRBI,LAI,AFC
BAR_191627_1041_0149,0.032087173,0.04911954,0.004233429,0.33684123,0.795138889,2.149191666,1.942776333,1.331896101,1.473406872,6.152061145,5.561197254,0.826052032,0.508732805,0.52608602,0.463166345,12.30720476,0.049548478,0.033961929,0.041486841,0.975175939,5.857581117,4.479691619,1.530815445,0.304754057,0.538872513,0.061918478,0.069324693,-0.007406215,0.308361183,0.823473306,0.726531204,0.574900028,0.770365645,0.460156245,0.745468743,0.527000667,0.611495694,6.857581117,0.766885527,0.913026016,0.465416335,0.536516417,0.401805815,0.965781816,0.535518927,2.800997505,0.465416335,0.536516417,19.50181966,0.209740875,-0.745468743,-0.209740875,0.841304839,0.278248383,0.559088256,0.117497385,0.805747847,0.076754768,0.576172607,-0.11471042,0.375551494,0.501739682,0.893399925,0.65324661,176.8665675,0.971344391,10.49769109,0.568952599,3.289299505,1.151543326,18.9665381,0.221276346,-0.826052032,1.97,0.71
BAR_191627_1041_0150,0.032979913,0.049390208,0.00436231,0.33733898,0.829861111,2.106113739,1.942615341,1.418489393,1.537875222,6.292014794,5.80356333,0.821883714,0.506420695,0.524564736,0.463051635,12.28371421,0.05029618,0.034380697,0.041994448,0.974467114,5.83007814,4.560729585,1.497584545,0.304359067,0.537170932,0.061438193,0.067954514,-0.006516321,0.30842817,0.819199983,0.725115385,0.569454902,0.769894161,0.451344416,0.744574707,0.526675324,0.607489469,6.83007814,0.766360455,0.910941857,0.463877117,0.531872704,0.383241335,0.965610061,0.533334978,2.754061008,0.463877117,0.531872704,20.26230187,0.199226307,-0.744574707,-0.199226307,0.837689092,0.277253414,0.550613508,0.117677239,0.803744735,0.078578027,0.573917073,-0.114890301,0.380248918,0.500147738,0.888614747,0.667741934,182.7829115,0.970911628,10.22861946,0.56767537,3.276034205,1.149732018,18.91795582,0.210367331,-0.821883714,2.74,0.79
BAR_191627_1041_0151,0.033669636,0.050818544,0.004537873,0.32803828,0.8125,1.977246857,1.860062606,1.4793297,1.572527715,5.783447057,5.440683123,0.813829698,0.49191896,0.512416049,0.453573041,13.11574544,0.050972416,0.035292875,0.043105503,0.972710773,5.455090095,4.276795766,1.509328583,0.294368644,0.522357958,0.063429579,0.070477596,-0.007048017,0.298362929,0.809814784,0.711230137,0.570827778,0.756770807,0.453571896,0.731726918,0.514458987,0.590386614,6.455090095,0.762461719,0.906914849,0.450643144,0.515984513,0.389885418,0.964318771,0.516734401,2.667431834,0.450643144,0.515984513,18.82465622,0.202974049,-0.731726918,-0.202974049,0.83604889,0.266967294,0.523358804,0.123188568,0.795193307,0.081618125,0.564240325,-0.109412528,0.378199806,0.489454742,0.888284423,0.662546255,169.9761432,0.970137303,9.742851987,0.551390631,3.37705204,1.146224105,18.34807496,0.214494586,-0.813829698,1.83,0.71
BAR_191627_1041_0152,0.0341017,0.051130872,0.004718794,0.31814602,0.782986111,2.102077484,1.872914076,1.340935347,1.505007643,5.925230907,5.279276551,0.806376603,0.477428656,0.499932672,0.443589579,14.08808788,0.052459392,0.035588196,0.043458555,0.970769227,5.222190382,4.149885607,1.499364313,0.28404432,0.507225587,0.06344125,0.070239912,-0.006798662,0.288162231,0.801733476,0.701335239,0.568427966,0.742909379,0.449675671,0.723075702,0.50449047,0.577406567,6.222190382,0.756891605,0.903188302,0.435589329,0.498730483,0.384254149,0.962424656,0.499909834,2.59163597,0.435589329,0.498730483,18.36057335,0.199796528,-0.723075702,-0.199796528,0.831018005,0.256545507,0.495979082,0.126756533,0.788703283,0.084540183,0.554505777,-0.103591106,0.379112642,0.47858823,0.884034325,0.666949314,170.1450276,0.969827528,9.329330209,0.534541695,3.3807457,1.14296833,17.72382608,0.211506309,-0.806376603,1.87,0.75
BAR_191627_1041_0153,0.034877338,0.05221526,0.004747921,0.3479719,0.675347222,2.063989868,1.932630215,1.177936984,1.258000615,5.018075365,4.698707209,0.817801189,0.514407704,0.531961543,0.471991384,11.47199769,0.051697454,0.03635659,0.0444008,0.97307823,5.664180165,4.451358934,1.497111391,0.313094562,0.546726759,0.064805261,0.071679982,-0.006874721,0.317358394,0.815092322,0.718655243,0.568542737,0.78118938,0.449862279,0.7390458,0.527960405,0.599633625,6.664180165,0.760358866,0.908900594,0.477903328,0.540361824,0.382971719,0.963610536,0.543230667,2.709505058,0.477903328,0.540361824,19.76813296,0.199074576,-0.7390458,-0.199074576,0.8332986,0.284571834,0.552745067,0.120017285,0.799816812,0.080165902,0.576761539,-0.120672388,0.37975981,0.506012949,0.885481861,0.66795297,163.6427921,0.969188918,9.977020035,0.579865827,3.45486761,1.147955221,19.4791906,0.210553039,-0.817801189,1.79,0.75
BAR_191627_1041_0154,0.035531674,0.05221526,0.004838739,0.33188453,0.612847222,1.973598328,1.867849727,1.117881976,1.181171037,4.35425131,4.120943459,0.806586244,0.491045852,0.51247519,0.456066352,12.80780966,0.052262287,0.036571148,0.044659452,0.971259848,5.356083068,4.325215876,1.469541232,0.296352856,0.522793371,0.064060107,0.070084191,-0.006024084,0.301022639,0.80221216,0.706616883,0.563966954,0.759521492,0.442401203,0.728116175,0.514003635,0.581790492,6.356083068,0.760282908,0.903293122,0.452774507,0.512547874,0.366998752,0.963584798,0.516724001,2.593714259,0.452774507,0.512547874,19.55780646,0.190132979,-0.728116175,-0.190132979,0.830380374,0.267693497,0.512192282,0.124431232,0.790895246,0.084673522,0.561895622,-0.111371883,0.383770759,0.488911175,0.881361608,0.680484479,169.8406167,0.968940363,9.340526146,0.553212571,3.42651677,1.143060035,18.4485148,0.201229637,-0.806586244,1.97,0.78
BAR_191627_1041_0155,0.03630519,0.049987935,0.005136926,0.30720392,0.631944444,2.054133072,1.926191685,1.107523183,1.181087021,4.673152736,4.38208608,0.788621676,0.455595781,0.481735277,0.431245339,15.34523552,0.056184219,0.035792217,0.043685584,0.967106921,5.145561324,4.463392447,1.376881239,0.27089873,0.485712656,0.058533754,0.061324942,-0.002791188,0.276727236,0.78384212,0.695719115,0.546734191,0.725077218,0.413906008,0.720105964,0.497331856,0.561403949,6.145561324,0.75209152,0.894310838,0.411439253,0.466430897,0.309345032,0.960745414,0.4758722,2.42579157,0.411439253,0.466430897,22.02017018,0.158561241,-0.720105964,-0.158561241,0.813625798,0.24226767,0.444362626,0.127035096,0.780701975,0.092262929,0.538021507,-0.096973278,0.39708159,0.462208406,0.861097293,0.726279051,211.0943659,0.969342641,8.461708092,0.511674639,3.169956615,1.135174734,16.8012336,0.168597657,-0.788621676,1.61,0.84
BAR_191627_1041_0156,0.030434359,0.04878375,0.004469106,0.34545892,0.78125,2.060791702,1.918873504,1.364766753,1.465703703,5.795976662,5.39683173,0.83806915,0.526956676,0.539491343,0.472540838,11.58397228,0.053402494,0.033297034,0.040657745,0.974456999,6.081434289,4.417842281,1.602916953,0.315024561,0.555206652,0.062664035,0.071883118,-0.009219083,0.317563182,0.839045258,0.732875429,0.582929543,0.783582738,0.473039771,0.752519178,0.535280277,0.626925388,7.081434289,0.743916199,0.919034575,0.482260418,0.560018041,0.439672753,0.957783935,0.554337531,2.945303511,0.482260418,0.560018041,18.59250546,0.231631268,-0.752519178,-0.231631268,0.832155256,0.289518464,0.593602267,0.114872589,0.813462694,0.071664717,0.587849434,-0.119459599,0.363667963,0.513821337,0.891874819,0.623862639,163.5413554,0.971934668,11.35095107,0.586210733,3.301107325,1.15674939,19.6354493,0.245480077,-0.83806915,2.16,0.69
BAR_191627_1041_0157,0.036120385,0.05140211,0.00531763,0.3299544,0.670138889,2.089713287,1.874292636,1.154464593,1.287152259,5.041433306,4.521730985,0.802661169,0.487515082,0.508906425,0.453794885,12.9944412,0.057277282,0.036401174,0.0444233,0.968278714,5.419082796,4.510704754,1.423077578,0.293834015,0.518539159,0.061366205,0.065811815,-0.00444561,0.299007692,0.800858234,0.706627705,0.553662654,0.756224977,0.425438534,0.730424898,0.514545008,0.580707359,6.419082796,0.743345332,0.901330585,0.446960473,0.504617621,0.338875713,0.957572318,0.511903655,2.555294594,0.446960473,0.504617621,21.22321714,0.174603398,-0.730424898,-0.174603398,0.812494557,0.264841585,0.501754432,0.12312564,0.790353679,0.08652068,0.558540389,-0.109872646,0.389060064,0.485643032,0.864461693,0.702702379,186.8878013,0.968864679,9.134852798,0.548803332,3.299929175,1.141341828,18.2413099,0.185898061,-0.802661169,1.63,0.82
BAR_191627_1041_0158,0.033178322,0.048019134,0.005100409,0.32552236,0.663194444,1.939765549,1.809209367,1.230818848,1.319637208,4.631190245,4.319487361,0.815008314,0.491718232,0.510673936,0.451447392,13.33915626,0.059102378,0.033826284,0.041271287,0.969146656,5.779013549,4.683889018,1.447304478,0.292344038,0.520129468,0.057759537,0.062646852,-0.004887315,0.296756405,0.816232683,0.719420684,0.556434785,0.754026707,0.430024028,0.742897992,0.520115547,0.600720433,6.779013549,0.733512117,0.907504157,0.444127081,0.510295877,0.353731767,0.953827085,0.514396837,2.679791044,0.444127081,0.510295877,21.60448432,0.182774347,-0.742897992,-0.182774347,0.807964877,0.26530343,0.523105133,0.118064407,0.800360217,0.081575376,0.563608355,-0.107508818,0.384462837,0.488121728,0.86325746,0.690939616,207.0387044,0.971071669,9.811296665,0.548512385,3.09455192,1.146738119,18.13427476,0.195024808,-0.815008314,1.73,0.77
BAR_191627_1041_0159,0.0329767,0.050860696,0.004933832,0.35216165,0.805555556,1.949620132,1.789893552,1.487469253,1.620208084,5.653898386,5.190691304,0.828754005,0.527397769,0.540906882,0.47724399,11.12959211,0.055579179,0.035112276,0.042861831,0.972366875,5.924043076,4.489362303,1.542322185,0.31918495,0.557506589,0.06381086,0.071801846,-0.007990986,0.322571241,0.829704606,0.726468033,0.572941224,0.788901084,0.456993345,0.747603593,0.535149193,0.615423948,6.924043076,0.739711804,0.914377002,0.487525362,0.556374019,0.408066466,0.956210507,0.555834841,2.83224244,0.487525362,0.556374019,19.42513371,0.213317646,-0.747603593,-0.213317646,0.8231428,0.291855378,0.579900007,0.116653228,0.807711974,0.075634799,0.585511825,-0.122922911,0.371479597,0.514320723,0.881650632,0.64837296,162.5119086,0.970226098,10.67910525,0.59068071,3.3815517,1.152715925,19.86645684,0.226656378,-0.828754005,2.52,0.74
BAR_191627_1041_0160,0.03257253,0.04515398,0.005033988,0.301839,0.704861111,1.985183716,1.912861305,1.278219229,1.326546777,5.037403679,4.853885561,0.805194935,0.461224589,0.48405336,0.428409095,15.86481512,0.060825975,0.032275856,0.039369097,0.967191716,5.684659913,4.822084023,1.386259526,0.26926647,0.487796955,0.052701442,0.055511133,-0.002809691,0.274252167,0.806219148,0.714862936,0.545598215,0.72219223,0.412005293,0.739741248,0.506289101,0.590444822,6.684659913,0.73228109,0.902597467,0.407370779,0.472153791,0.315470648,0.953344777,0.47870924,2.579977444,0.407370779,0.472153791,23.60350134,0.161868197,-0.739741248,-0.161868197,0.799394628,0.243039234,0.473274398,0.118962284,0.795222411,0.085815305,0.544620126,-0.093980824,0.39357581,0.465630753,0.851129579,0.721365647,255.2224306,0.972269512,9.266673482,0.511437851,2.84755027,1.142451283,16.6592462,0.173077638,-0.805194935,1.89,0.79
BAR_191627_1041_0161,0.030600308,0.04528357,0.004129556,0.30904108,0.831597222,2.15951355,1.946893828,1.386307578,1.537705835,6.465043689,5.828513396,0.819808132,0.476236997,0.497428026,0.436935475,14.96159879,0.051610783,0.031644029,0.038645702,0.973627438,5.824574123,4.611696254,1.479840334,0.278440772,0.503516155,0.055837276,0.061340446,-0.00550317,0.282369935,0.817586669,0.724298808,0.565949588,0.734722579,0.445639355,0.744395034,0.512823,0.605721186,6.824574123,0.762189912,0.909904066,0.4238606,0.496534316,0.373026486,0.964227693,0.4965256,2.731238507,0.4238606,0.496534316,20.74179692,0.193496463,-0.744395034,-0.193496463,0.83285591,0.253354391,0.514691786,0.117642593,0.802860593,0.079496815,0.557281239,-0.098852127,0.382439629,0.477774015,0.883906681,0.675748577,222.6839747,0.973180442,10.09928005,0.527837102,2.98315501,1.148829027,17.2937768,0.20463244,-0.819808132,1.85,0.68
BAR_191627_1041_0162,0.034151062,0.04777624,0.004929765,0.2891101,0.717013889,1.983344727,1.847237029,1.301463112,1.39735722,5.119508577,4.768180582,0.788709155,0.437459631,0.464540992,0.414458414,17.59710771,0.056757212,0.034025318,0.041526282,0.96646873,5.051336397,4.325571968,1.398967915,0.254959038,0.464889731,0.056471653,0.059851512,-0.003379859,0.260157744,0.783990094,0.691611927,0.550055875,0.702016436,0.419447864,0.716365822,0.485692281,0.558387906,6.051336397,0.747714397,0.894354578,0.388396292,0.446912233,0.323664263,0.959175825,0.453287716,2.426562826,0.388396292,0.446912233,20.80461209,0.16630815,-0.716365822,-0.16630815,0.81293346,0.228023783,0.419869104,0.128763946,0.779193953,0.092042101,0.527580236,-0.086766179,0.393186912,0.448428955,0.862617866,0.714812677,223.8517822,0.970883943,8.465625461,0.486586792,3.04766973,1.135213264,15.8425494,0.176956024,-0.788709155,1.39,0.71
BAR_191627_1041_0163,0.03351197,0.04967721,0.004461782,0.31920612,0.888888889,2.083933258,1.950841221,1.535557815,1.640318016,6.668586426,6.242691908,0.809978728,0.480379589,0.502559087,0.4450304,13.96482831,0.050903971,0.034692866,0.042372617,0.972429877,5.42560482,4.334677329,1.48237212,0.28569415,0.510301223,0.061380668,0.067492317,-0.006111649,0.289989133,0.805410438,0.709978836,0.56676172,0.745088654,0.44696341,0.73066167,0.509618842,0.586530061,6.42560482,0.76500705,0.904989364,0.43661735,0.501474276,0.374497076,0.965165001,0.503436636,2.627770915,0.43661735,0.501474276,19.42382174,0.194319021,-0.73066167,-0.194319021,0.835173067,0.258550167,0.505009571,0.123453753,0.793265031,0.083281216,0.557214882,-0.104409618,0.382334309,0.481046967,0.885744588,0.674594447,184.4043366,0.970603501,9.525137436,0.537610148,3.27870908,1.144543022,17.7882586,0.205331821,-0.809978728,1.86,0.76
BAR_191627_1041_0164,0.028417611,0.044966727,0.003963891,0.31075066,0.861111111,2.09435463,2.029127884,1.480169574,1.527749938,6.492499352,6.29029644,0.832427657,0.486268979,0.504665856,0.440099766,14.70589708,0.05124734,0.030796534,0.037613609,0.974809611,5.910679979,4.367340665,1.582354231,0.282333049,0.511861289,0.057551952,0.065575785,-0.008023833,0.284967917,0.831491747,0.727922352,0.581354319,0.739776866,0.470522607,0.747177233,0.515367408,0.617924228,6.910679979,0.755175594,0.916213828,0.432376212,0.513538173,0.429198481,0.961829354,0.506365157,2.87581091,0.432376212,0.513538173,18.52899759,0.225512915,-0.747177233,-0.225512915,0.837979116,0.258677444,0.545258503,0.117059698,0.808962114,0.073978188,0.565606961,-0.099968284,0.367398341,0.48479051,0.894461136,0.631969745,197.519519,0.974072031,10.9351437,0.535696332,3.03938922,1.154308302,17.60194758,0.238389649,-0.832427657,2.04,0.76
BAR_191627_1041_0165,0.032382857,0.04706836,0.00448009,0.29909608,0.842013889,2.084515991,1.997160177,1.454174501,1.517780114,6.318689099,6.053891787,0.804615899,0.456765627,0.481154503,0.425780997,16.19721378,0.053378056,0.033086509,0.040398514,0.970484574,5.35450396,4.371875142,1.453496213,0.266713223,0.484293887,0.057273773,0.062244419,-0.004970646,0.271118978,0.800645029,0.705978873,0.560796224,0.718538632,0.437205485,0.728057798,0.497916685,0.580230964,6.35450396,0.756932619,0.90230795,0.406976426,0.472456632,0.357460941,0.962438816,0.474861444,2.574299058,0.406976426,0.472456632,20.01974546,0.184836728,-0.728057798,-0.184836728,0.826179449,0.240657461,0.468442127,0.124339443,0.790115482,0.085545075,0.542674778,-0.092861512,0.385825721,0.463251228,0.877078938,0.687996289,213.6554907,0.971863079,9.236247438,0.507336394,3.069288805,1.142197837,16.5902135,0.195882116,-0.804615899,2.78,0.8
BAR_191627_1041_0166,0.030514587,0.043344352,0.004558792,0.3060176,0.831597222,1.916006165,1.879917903,1.562494972,1.592489754,5.736043455,5.628004221,0.818652788,0.473400796,0.494009108,0.433981629,15.30154398,0.058134709,0.030717289,0.037482482,0.970643023,6.060149382,4.970371747,1.420446949,0.275503013,0.499370114,0.051615325,0.055290714,-0.003675389,0.279878356,0.82014426,0.729300162,0.552736625,0.730605444,0.423903105,0.751865641,0.515690752,0.611142403,7.060149382,0.740042612,0.909326394,0.416738772,0.488753512,0.337236905,0.956335558,0.491918339,2.718687565,0.416738772,0.488753512,23.51527966,0.173706327,-0.751865641,-0.173706327,0.809666272,0.250522161,0.508468861,0.114101155,0.805571202,0.080327643,0.554854288,-0.096766531,0.389128665,0.474911897,0.862120404,0.704003765,263.8061612,0.97372767,10.02856765,0.523081274,2.776175375,1.148326081,17.04337138,0.185133301,-0.818652788,1.73,0.73
BAR_191627_1041_0167,0.035922002,0.04964866,0.005330369,0.31899709,0.710069444,1.878387146,1.835305338,1.360874942,1.39282001,4.801627139,4.691499267,0.79757639,0.473511818,0.496669961,0.443200438,14.04780814,0.058639258,0.035514281,0.043332319,0.967129709,5.42508962,4.648707179,1.38212397,0.283075088,0.503617091,0.058044949,0.060995006,-0.002950057,0.288696746,0.796015026,0.705975723,0.546183684,0.741780841,0.412985248,0.730642982,0.50950647,0.576977346,6.42508962,0.741572721,0.898788195,0.429041713,0.486203675,0.312777752,0.95691118,0.495568493,2.50701368,0.429041713,0.486203675,22.83193731,0.160413133,-0.730642982,-0.160413133,0.806094466,0.254424547,0.478185602,0.122720261,0.788488673,0.088791066,0.549746732,-0.103578193,0.395177058,0.475156823,0.855840462,0.723524099,212.3689106,0.969523649,8.88027037,0.531729949,3.13953049,1.139112106,17.5335716,0.17106939,-0.79757639,1.68,0.78
BAR_191627_1041_0168,0.032527886,0.044232596,0.00473826,0.2892009,0.725694444,1.955800934,1.850306281,1.33576989,1.411928406,5.109529937,4.833925156,0.797793126,0.442896664,0.468536003,0.415661151,17.51757139,0.058139057,0.03181738,0.038823871,0.967760267,5.538185098,4.808068229,1.359836173,0.256673014,0.469317366,0.051199046,0.05314539,-0.001946344,0.262034653,0.796232315,0.710378793,0.542739617,0.704139549,0.407209903,0.734684148,0.496456576,0.580499551,6.538185098,0.745707002,0.898896563,0.387868488,0.450562446,0.298037344,0.95844367,0.458305097,2.50903853,0.387868488,0.450562446,24.28303106,0.15248354,-0.734684148,-0.15248354,0.806486536,0.23072249,0.439971197,0.120866841,0.790249776,0.088883384,0.532816434,-0.086975134,0.399121326,0.452517366,0.853954263,0.735382703,276.4024979,0.972693454,8.890860599,0.490481849,2.77932501,1.139207236,15.86856924,0.162515258,-0.797793126,1.77,0.8
BAR_191627_1041_0169,0.03372924,0.046095297,0.005030702,0.2770702,0.600694444,1.78969841,1.748612159,1.20830414,1.236695048,3.870222809,3.781373791,0.782951732,0.421964287,0.450187089,0.402378367,19.41322165,0.059285697,0.033104612,0.040388353,0.964334024,5.010812773,4.398282684,1.366627205,0.24334096,0.447970009,0.053430652,0.055677937,-0.002247285,0.24878512,0.778964396,0.688442467,0.543222758,0.684821027,0.408021637,0.714726371,0.47804511,0.552671818,6.010812773,0.740417465,0.891475866,0.369702031,0.427016805,0.302569662,0.956477,0.434789357,2.376686096,0.369702031,0.427016805,21.95192635,0.154915487,-0.714726371,-0.154915487,0.803203767,0.216932593,0.389500193,0.129156561,0.776335909,0.09450753,0.516867565,-0.079778609,0.397491544,0.436490809,0.85209427,0.731728445,251.9919348,0.971563452,8.214540262,0.467158936,2.896687695,1.132674592,15.09509988,0.165335245,-0.782951732,1.28,0.8
